date,volume.estimate,smoothed.estimate,volume.estimate.stderr,storage.capacity.estimate,total.available.tanks,sampled.tanks,truth_value_mb
2014-10-17,8.47218941366,8.27423095379,0.436992912934,26.1586700884,124,116,
2014-10-18,8.53974488428,8.25569365073,0.441926118274,26.1586700884,124,116,
2014-10-19,8.35788818522,8.22503842928,0.429188879673,26.1586700884,124,116,
2014-10-20,8.40951758911,8.21599134276,0.442202643191,26.1586700884,124,116,
2014-10-21,8.40956953872,8.24754899903,0.446396837924,26.1586700884,124,99,
2014-10-22,8.40961225665,8.28465744268,0.450942390587,26.1586700884,124,75,
2014-10-23,9.40655104717,8.38568902191,0.44356738016,26.1586700884,124,100,
2014-10-24,9.95842238745,8.52140330126,0.434113009922,26.1586700884,124,100,
2014-10-25,10.0289555932,8.66181961048,0.425164485445,26.1586700884,124,100,
2014-10-26,10.2446486181,8.81292453608,0.432078643177,26.1586700884,124,100,
2014-10-27,10.2447023472,8.94086075581,0.435217529078,26.1586700884,124,100,
2014-10-28,10.2447636383,9.06330193644,0.438462499907,26.1586700884,124,99,
2014-10-29,10.2448275373,9.18574575958,0.442027574177,26.1586700884,124,99,
2014-10-30,10.2448871549,9.30819281323,0.445656557312,26.1586700884,124,99,
2014-10-31,10.2449427397,9.4307481954,0.44934013848,26.1586700884,124,99,11.04635
2014-11-01,9.92020271609,9.52728241556,0.444132918894,26.1586700884,124,99,
2014-11-02,10.1515186464,9.6347339997,0.446792250987,26.1586700884,124,99,
2014-11-03,10.5040738845,9.77781304632,0.470132538769,26.1586700884,124,99,
2014-11-04,10.5041293149,9.91745382804,0.474612564504,26.1586700884,124,96,
2014-11-05,10.5041863819,10.0570949509,0.479056604226,26.1586700884,124,96,
2014-11-06,10.532423799,10.1986157204,0.443816003279,26.1586700884,124,102,
2014-11-07,10.4652625196,10.2691964852,0.446686034361,26.1586700884,124,103,
2014-11-08,10.2345632849,10.2876058784,0.458543214964,26.1586700884,124,66,
2014-11-09,10.2695997874,10.3036488247,0.489815560154,26.1586700884,124,66,
2014-11-10,10.2696786374,10.3053174926,0.496205852188,26.1586700884,124,66,
2014-11-11,10.2697481957,10.3069872159,0.502557193583,26.1586700884,124,66,
2014-11-12,10.2698290971,10.3086582465,0.509770941564,26.1586700884,124,66,
2014-11-13,9.81239099698,10.2798291438,0.516272008216,26.1586700884,124,82,
2014-11-14,9.7057469799,10.2438864654,0.523869105996,26.1586700884,124,82,
2014-11-15,9.54218830462,10.1970361698,0.51198071187,26.1586700884,124,82,
2014-11-16,9.32043625113,10.1570517388,0.467194653389,26.1586700884,124,93,
2014-11-17,9.52163340592,10.1150593894,0.446340048912,26.1586700884,124,93,
2014-11-18,9.63012842984,10.0567963591,0.448247251452,26.1586700884,124,93,
2014-11-19,9.67466727143,10.0014988895,0.456534999484,26.1586700884,124,93,
2014-11-20,9.73656630168,9.95032421751,0.462807542191,26.1586700884,124,93,
2014-11-21,9.75894432232,9.89875891907,0.482076543886,26.1586700884,124,93,
2014-11-22,9.75902447918,9.85167638304,0.4896599172,26.1586700884,124,92,
2014-11-23,9.75911609198,9.81997990351,0.497380042868,26.1586700884,124,92,
2014-11-24,9.75920207816,9.78595338956,0.505835968872,26.1586700884,124,91,
2014-11-25,9.75928371819,9.75192706161,0.514737743853,26.1586700884,124,91,
2014-11-26,9.75938062861,9.71790255714,0.52395647231,26.1586700884,124,91,
2014-11-27,9.75948912944,9.68387989263,0.534306806018,26.1586700884,124,91,
2014-11-28,9.75960334697,9.68036071596,0.544667322316,26.1586700884,124,91,
2014-11-29,9.75969880734,9.68395750445,0.55589192038,26.1586700884,124,75,
2014-11-30,9.75977101773,9.69846301866,0.566268153814,26.1586700884,124,75,10.10805
2014-12-01,9.86664911219,9.7348772094,0.5526184721,26.1586700884,124,76,
2014-12-02,9.8939798474,9.7597003055,0.564368571093,26.1586700884,124,65,
2014-12-03,9.84201948293,9.7738263757,0.573518057031,26.1586700884,124,65,
2014-12-04,9.74721281728,9.77866274543,0.600938569762,26.1586700884,124,65,
2014-12-05,9.74990480912,9.77955197926,0.614255101356,26.1586700884,124,63,
2014-12-06,9.74995164719,9.77895246758,0.628538272671,26.1586700884,124,61,
2014-12-07,9.7499616869,9.77834828143,0.642730486353,26.1586700884,124,61,
